-80.93, 35.43
-80.71, 35.11
-80.96, 35.4
-80.58, 35.29
-80.98, 35.48
-80.83, 35.41
-80.99, 35.51
-80.72, 35.41
-81.03, 35.22
-80.96, 35.03
-80.99, 35.08
-80.7, 35.08
-80.75, 35.47
-80.99, 35.29
-80.67, 35.32
-80.8, 35.41
-80.79, 35.41
-80.86, 35.41
-80.76, 35.42
-80.93, 35.45
-80.96, 35.51
-80.81, 35.44
-80.92, 35.45
-80.79, 35.5
-80.94, 35.41
-80.98, 35.03
-80.94, 35.42
-80.75, 35.42
-80.96, 35.07
-80.88, 35.42
-80.82, 35.42
-80.78, 35.43
-80.91, 35.08
-81.04, 35.28
-80.81, 35.43
-80.88, 35.45
-80.97, 35.4
-80.72, 35.44
-80.71, 35.05
-80.98, 35.32
-80.98, 35.06
-81.01, 35.36
-80.73, 35.42
-80.76, 35.43
-80.97, 35.32
-80.85, 35.45
-80.95, 35.39
-80.96, 35.37
-80.74, 35.42
-80.97, 35.41
-80.66, 35.28
-80.96, 35.5
-81, 35.19
-80.93, 35.46
-80.69, 35.33
-80.74, 35.41
-80.94, 35.1
-80.68, 35.43
-81.04, 35.18
-80.96, 35.05
-80.95, 35.37
-80.92, 35.42
-80.78, 35.4
-80.73, 35.4
-80.85, 35.44
-80.99, 35.35
-80.63, 35.27
-80.61, 35.22
-80.73, 35.44
-80.63, 35.23
-80.68, 35.06
-81.01, 35.05
-81.05, 35.33
-80.83, 35.44
-80.81, 35.39
-80.93, 35.42
-80.86, 35.44
-80.8, 35.02
-80.99, 35.38
-80.94, 35.06
-80.77, 35.49
-80.89, 35.41
-80.63, 35.31
-80.9, 35.5
-80.87, 35.41
-80.87, 35.44
-81.04, 35.25
-80.93, 35.41
-81.04, 35.19
-80.67, 35.29
-80.71, 35.35
-80.63, 35.32
-80.66, 35.45
-80.7, 35.43
-80.89, 35.43
-80.69, 35.39
-80.79, 35.4
-80.98, 35.42
-80.82, 35.44
-80.65, 35.51
-80.7, 35.13
-80.68, 35.41
-80.72, 35.07
-80.64, 35.08
-81.02, 35.27
-80.67, 35.38
-80.74, 35.4
-81.04, 35.04
-80.63, 35.06
-81, 35.42
-80.98, 35.5
-80.67, 35.27
-80.8, 35.42
-80.66, 35.18
-81.03, 35.24
-80.65, 35.3
-80.66, 35.37
-80.8, 35.48
-80.95, 35.45
-80.77, 35.4
-80.67, 35.2
-80.97, 35.42
-80.96, 35.04
-80.91, 35.43
-80.78, 35.41
-81, 35.43
-80.58, 35.18
-80.7, 35.02
-80.94, 35.43
-80.72, 35.02
-80.66, 35.41
-80.85, 35.4
-81.03, 35.18
-80.71, 35.36
-80.85, 35.47
-80.73, 35.51
-80.99, 35.39
-80.65, 35.06
-81, 35.4
-80.77, 35.02
-80.94, 35.03
-80.64, 35.21
-80.65, 35.45
-80.78, 35.51
-81.01, 35.1
-80.89, 35.48
-80.72, 35.48
-80.78, 35.48
-81.04, 35.21
-80.72, 35.05
-80.68, 35.08
-80.68, 35.29
-80.83, 35.45
-80.69, 35.09
-80.99, 35.33
-80.94, 35.46
-80.75, 35.43
-80.76, 35.44
-80.91, 35.41
-80.69, 35.37
-80.98, 35.4
-80.63, 35.16
-80.6, 35.35
-80.64, 35.27
-80.86, 35.46
-80.86, 35.48
-80.68, 35.04
-80.92, 35.39
-81.01, 35.03
-81.02, 35.37
-80.97, 35.44
-80.95, 35.41
-80.71, 35.46
-80.79, 35.46
-80.7, 35.45
-80.6, 35.28
-80.81, 35.51
-81, 35.1
-80.98, 35.08
-80.68, 35.07
-80.82, 35.4
-80.75, 35.51
-80.96, 35.36
-80.64, 35.19
-80.64, 35.26
-80.65, 35.22
-80.92, 35.44
-80.7, 35.41
-80.59, 35.32
-81.04, 35.23
-80.67, 35.3
-80.9, 35.48
-80.66, 35.12
-80.94, 35.45
-80.78, 35.42
-80.71, 35.04
-80.99, 35.44
-80.77, 35.5
-80.8, 35.44
-80.96, 35.06
-80.71, 35.45
-80.74, 35.02
-80.72, 35.42
-80.98, 35.45
-80.93, 35.05
-80.94, 35.44
-80.74, 35.44
-80.83, 35.47
-80.9, 35.51
-81.04, 35.37
-80.6, 35.24
-80.94, 35.4
-80.96, 35.41
-80.66, 35.11
-81.02, 35.28
-80.7, 35.5
-81, 35.5
-80.68, 35.35
-81.04, 35.08
-80.8, 35.4
-80.83, 35.43
-80.68, 35.33
-80.99, 35.03
-80.88, 35.02
-80.95, 35.4
-80.66, 35.33
-81.03, 35.17
-80.78, 35.5
-81.01, 35.06
-80.94, 35.36
-80.96, 35.44
-80.94, 35.38
-81.01, 35.25
-80.7, 35.05
-80.84, 35.48
-80.64, 35.16
-80.7, 35.36
-80.69, 35.07
-80.7, 35.28
-80.63, 35.04
-80.96, 35.48
-80.99, 35.41
-80.6, 35.22
-80.67, 35.17
-80.61, 35.33
-80.97, 35.38
-80.66, 35.16
-80.65, 35.38
-80.65, 35.23
-80.81, 35.48
-81.04, 35.33
-80.63, 35.1
-80.91, 35.4
-80.68, 35.13
-80.79, 35.02
-80.7, 35.1
-80.92, 35.05
-80.68, 35.1
-80.7, 35.07
-80.75, 35.02
-81.02, 35.06
-80.66, 35.05
-80.96, 35.42
-80.8, 35.51
-80.69, 35.45
-80.64, 35.25
-80.64, 35.3
-80.95, 35.43
-80.83, 35.49
-81.01, 35.04
-80.6, 35.23
-80.61, 35.26
-80.63, 35.11
-81, 35.06
-80.99, 35.05
-81, 35.35
-80.86, 35.49
-80.69, 35.4
-80.67, 35.18
-80.84, 35.47
-80.66, 35.29
-80.64, 35.05
-80.95, 35.46
-80.71, 35.51
-80.67, 35.19
-80.62, 35.24
-80.99, 35.37
-81.03, 35.04
-81.02, 35.16
-80.85, 35.48
-80.71, 35.41
-80.91, 35.37
-80.71, 35.43
-80.94, 35.5
-80.64, 35.11
-80.89, 35.4
-80.82, 35.47
-81.04, 35.15
-80.99, 35.43
-80.67, 35.36
-80.67, 35.06
-80.88, 35.4
-81.04, 35.24
-80.67, 35.15
-80.7, 35.37
-80.91, 35.44
-80.65, 35.24
-80.75, 35.48
-80.63, 35.28
-81.03, 35.29
-80.71, 35.07
-80.81, 35.02
-81.03, 35.3
-80.99, 35.4
-80.98, 35.38
-80.81, 35.5
-80.95, 35.44
-80.59, 35.16
-80.64, 35.48
-80.98, 35.51
-80.73, 35.48
-81.02, 35.26
-80.92, 35.4
-80.6, 35.2
-80.75, 35.44
-80.7, 35.47
-80.58, 35.23
-81.03, 35.13
-80.88, 35.48
-81.02, 35.32
-81.04, 35.11
-80.65, 35.26
-80.67, 35.35
-80.78, 35.44
-80.91, 35.47
-80.99, 35.46
-81.04, 35.16
-80.99, 35.5
-81.02, 35.3
-81.05, 35.27
-81.01, 35.3
-80.67, 35.13
-80.62, 35.25
-81.01, 35.38
-80.91, 35.05
-81, 35.33
-81.03, 35.32
-80.68, 35.09
-80.86, 35.47
-81.03, 35.27
-81.03, 35.21
-80.68, 35.5
-80.69, 35.41
-80.63, 35.43
-80.91, 35.46
-80.62, 35.27
-80.6, 35.25
-80.64, 35.06
-81.03, 35.34
-81.05, 35.22
-80.58, 35.24
-80.6, 35.31
-80.64, 35.12
-80.64, 35.13
-80.96, 35.39
-80.97, 35.43
-80.63, 35.25
-80.59, 35.14
-81, 35.45
-80.63, 35.21
-80.98, 35.39
-81.03, 35.15
-81.03, 35.19
-80.91, 35.5
-80.58, 35.16
-80.65, 35.17
-80.64, 35.14
-81, 35.36
-80.97, 35.51
-80.66, 35.36
-80.65, 35.31
-81.01, 35.47
-80.72, 35.46
-80.97, 35.39
-80.7, 35.38
-80.79, 35.44
-80.98, 35.46
-80.86, 35.02
-81.04, 35.17
-80.64, 35.09
-81.03, 35.14
-80.7, 35.51
-80.67, 35.43
-81.01, 35.29
-81, 35.03
-80.63, 35.15
-81.01, 35.39
-81, 35.05
-81.01, 35.44
-80.62, 35.23
-80.65, 35.35
-80.66, 35.42
-80.71, 35.44
-80.73, 35.49
-80.97, 35.47
-80.7, 35.03
-80.72, 35.39
-80.99, 35.42
-80.64, 35.31
-81.03, 35.39
-80.9, 35.47
-80.68, 35.38
-81.01, 35.4
-81.04, 35.2
-80.61, 35.32
-80.84, 35.49
-81.01, 35.41
-80.97, 35.05
-80.68, 35.27
-80.74, 35.47
-80.94, 35.48
-80.62, 35.26
-80.69, 35.08
-80.62, 35.4
-80.67, 35.11
-81.02, 35.2
-80.67, 35.45
-80.71, 35.42
-80.91, 35.49
-81.03, 35.12
-81, 35.04
-80.68, 35.2
-80.61, 35.23
-80.61, 35.42
-81.03, 35.28
-80.83, 35.4
-80.7, 35.42
-80.6, 35.33
-80.62, 35.07
-80.61, 35.08
-80.93, 35.5
-80.59, 35.09
-80.99, 35.48
-80.73, 35.46
-80.61, 35.34
-80.88, 35.49
-80.91, 35.02
-81.03, 35.31
-81.05, 35.32
-80.61, 35.19
-81.02, 35.21
-80.59, 35.11
-80.78, 35.47
-80.57, 35.23
-80.62, 35.2
-80.66, 35.04
-80.71, 35.02
-80.65, 35.42
-80.69, 35.47
-80.63, 35.26
-80.89, 35.49
-80.64, 35.41
-81.02, 35.11
-81.01, 35.35
-80.63, 35.14
-80.95, 35.51
-80.7, 35.4
-80.9, 35.49
-81, 35.39
-80.97, 35.5
-80.87, 35.48
-81.05, 35.41
-80.59, 35.27
-80.62, 35.22
-80.64, 35.15
-80.62, 35.19
-81.03, 35.41
-81.02, 35.34
-81.03, 35.26
-81.02, 35.39
-80.62, 35.31
-80.63, 35.34
-81.05, 35.24
-81.01, 35.37
-81.01, 35.45
-80.65, 35.5
-80.7, 35.44
-80.63, 35.37
-80.83, 35.48
-80.65, 35.03
-81.01, 35.43
-80.58, 35.3
-81.02, 35.12
-80.87, 35.47
-81.02, 35.45
-80.68, 35.45
-81.03, 35.16
-81.02, 35.04
-80.93, 35.48
-80.62, 35.09
-81.03, 35.42
-80.69, 35.43
-80.98, 35.36
-80.95, 35.47
-80.57, 35.13
-80.58, 35.2
-80.66, 35.48
-80.87, 35.49
-80.98, 35.43
-80.93, 35.02
-80.72, 35.5
-80.98, 35.07
-81.02, 35.25
-80.92, 35.48
-80.62, 35.18
-81.02, 35.44
-81.02, 35.29
-80.61, 35.17
-80.96, 35.43
-81.02, 35.08
-80.64, 35.04
-80.76, 35.47
-80.94, 35.51
-80.71, 35.49
-80.75, 35.49
-80.93, 35.4
-80.6, 35.1
-80.59, 35.19
-81.05, 35.21
-80.65, 35.13
-80.7, 35.48
-80.81, 35.47
-80.65, 35.32
-80.69, 35.51
-81.01, 35.07
-80.81, 35.49
-80.65, 35.19
-80.63, 35.38
-80.76, 35.49
-80.58, 35.31
-80.66, 35.38
-81.02, 35.17
-80.97, 35.46
-81.05, 35.14
-80.57, 35.2
-80.95, 35.5
